Structure,Root  Code,SV ,Barcode, Name 
380800102,103007152,0,2000007797932,BESICO ถุงเท้ากันลื่นP3ขาว5-7 
380800102,103007153,0,2000007797949,BESICO ถุงเท้ากันลื่นP3ขาว7-9 
380800102,103007154,0,2000007797956,BESICO ถุงเท้ากันลื่นP3ขาว9-12 
380800102,103007155,0,2000007797963,BESICO ถุงเท้าข้อสั้นน้ำตาล5-7 
380800102,103007157,0,2000007797987,BESICOถุงเท้าข้อสั้นน้ำตาล9-12 
380800102,103231727,0,8859434310825,CARSON HAPPI BY HPS4-6N/G 
380800102,103231728,0,8859434310849,CARSON HAPPI BY HPS5-7N/G 
380800102,103231729,0,8859434310863,CARSON HAPPI BY HPS7-9N/G 
380800102,103231730,0,8859434310887,CARSON HAPPI BY HPS9-12N/G 
380800201,102875518,0,8859434330175,CARSON ส.กล้าม ดญ P1 สีขาว M 
380800201,102875519,0,8859434330182,CARSON ส.กล้าม ดญ P1 สีขาว L 
380800201,102935440,0,8859434330595,CARSON เสื้อกล้าม ดญ P1 L 
380800201,103003039,0,8851722070701,ROSSO เสื้อกล้ามP1ขาวM 
380800201,103003040,0,8851722070718,ROSSO เสื้อกล้ามP1ขาวL 
380800201,103228047,0,2000008687485,BESICO เสื้อกล้าม ดญ.DUMPขาวL 
380800201,103232294,0,8842820020910,NA เสื้อกล้ามP1 PONYขาวS 
380800201,103232295,0,8842820020927,NA เสื้อกล้ามP1 PONYขาวM 
380800201,103232296,0,8842820020934,NA เสื้อกล้ามP1 PONYขาวL 
380800202,102040021,0,2000003215041,กางเกงในเดี่ยวด.ญ.S-XL 
380800202,102805743,0,2000007015111,กางเกงในเด็กหญิงขาว L 
380800202,102805744,0,2000007015128,กางเกงในเด็กหญิงขาว XL 
380800202,102935433,0,8859434330625,CARSON กกน ดญ ขาวีเทป P3 S 
380800202,102935437,0,8859434330663,CARSON กกน ดญ ขาวีเทป P3 2XL 
380800202,102935443,0,8859434330854,CARSON กก. กันโป๊ ดญ P1 S 
380800202,102935444,0,8859434330861,CARSON กก. กันโป๊ ดญ P1 M 
380800202,102935445,0,8859434330878,CARSON กก. กันโป๊ ดญ P1 L 
380800202,102935446,0,8859434330885,CARSON กก. กันโป๊ ดญ P1 XL 
380800202,102935465,0,8859434330892,CARSON กก. กันโป๊ ดญ P1 2XL 
380800202,103074773,0,2000008023948,BESICO กกน.ดญ.DUMP 
380800202,103074776,0,2000008023979,BESICO กกน.ดญ.DUMP 
380800202,103074779,0,2000008024006,BESICO กกน.ดญ.DUMP 
380800202,103074781,0,2000008024020,BESICO กกน.ดญ.DUMP 
380800202,103074783,0,2000008024044,BESICO กกน.ดญ.DUMP 
380800202,103074784,0,2000008024051,BESICO กกน.ดญ.DUMP 
380800202,103152968,0,2000008383080,BESICO กกน.ดญ.DUMPเขียวS 
380800202,103228049,0,2000008687508,BESICO กกน.ดญ.DUMPขาวS 
380800202,103228050,0,2000008687515,BESICO กกน.ดญ.DUMPขาวM 
380800202,103228051,0,2000008687522,BESICO กกน.ดญ.DUMPขาวL 
380800202,103228052,0,2000008687539,BESICO กกน.ดญ.DUMPขาวXL 
380800202,103228053,0,2000008687546,BESICO กกน.ดญ.DUMPชมพูS 
380800202,103228054,0,2000008687553,BESICO กกน.ดญ.DUMPชมพูM 
380800202,103228055,0,2000008687560,BESICO กกน.ดญ.DUMPชมพูL 
380800202,103228056,0,2000008687577,BESICO กกน.ดญ.DUMPชมพูXL 
380800202,103228057,0,2000008687584,BESICO กกน.ดญ.DUMPโอรสS 
380800202,103228058,0,2000008687591,BESICO กกน.ดญ.DUMPโอรสM 
380800202,103228059,0,2000008687607,BESICO กกน.ดญ.DUMPโอรสL 
380800202,103228060,0,2000008687614,BESICO กกน.ดญ.DUMPโอรสXL 
380800202,103228061,0,2000008687621,BESICO กกน.ดญ.DUMPม่วงS 
380800202,103228062,0,2000008687638,BESICO กกน.ดญ.DUMPม่วงM 
380800202,103228063,0,2000008687645,BESICO กกน.ดญ.DUMPม่วงL 
380800202,103228064,0,2000008687652,BESICO กกน.ดญ.DUMPม่วงXL 
380800202,103228069,0,2000008687706,BESICO กกน.ดญ.DUMPเขียวS 
380800202,103228071,0,2000008687720,BESICO กกน.ดญ.DUMPเขียวL 
380800202,103228072,0,2000008687737,BESICO กกน.ดญ.DUMPเขียวXL 
380800202,103232288,0,8842950022716,NA กางเกงชั้นในP3 PONYคละS 
380800202,103232289,0,8842950022723,NA กางเกงชั้นในP3 PONYคละM 
380800202,103232290,0,8842950022730,NA กางเกงชั้นในP3 PONYคละL 
380800503,102120487,0,2000003698905,หมวกแก๊ปเด็กคละแบบ 
380800513,102910568,0,8859306700013,EZT แว่นตาเด็ก EZ TRAVEL 59 
380800513,102910569,0,8859306700020,EZT แว่นตาเด็ก EZ TRAVEL 99 
380800513,102910572,0,8859306700051,EZT แว่นตาเด็ก EZ TRAVEL 189 
380850101,103002652,0,8859434313307,CARSON ถุงเท้าแฟชั่น TM 7-9 
380850103,102805793,0,8852526130356,ถุงเท้าCARSON 202 HEROขาว7-9 
380850103,102805802,0,8859434311563,ถุงเท้ากันลื่นแอดเวนเจอร์ 5-7 
380850201,102875514,0,8859434330137,CARSON ส.กล้าม ดช P1 สีขาว L 
380850201,103228101,0,2000008688024,BESICO เสื้อกล้าม ดช.DUMPขาวS 
380850201,103228102,0,2000008688031,BESICO เสื้อกล้าม ดช.DUMPขาวM 
380850201,103228104,0,2000008688055,BESICO เสื้อกล้าม ดช.DUMPขาวXL 
380850202,102805740,0,2000007015081,กางเกงในเด็กชายขาว XL 
380850202,102805754,0,2000007015227,กางเกงในเด็กชายขาว16 
380850202,102875507,0,8859434330014,CARSON กกน ดช P3 สีขาว S 
380850202,102935455,0,8859434330519,CARSON กกน ดช. เอวบอดี้ P3 2XL 
380850202,103003059,0,8851722070916,ROSSO กกน หุ้มยางดชP3ขาวXL 
380850202,103003063,0,8851722070640,ROSSO ขาสั้นSEAMLESS P3คละสีM 
380850202,103003064,0,8851722070657,ROSSO ขาสั้นSEAMLESS P3คละสีL 
380850202,103003065,0,8851722070664,ROSSO ขาสั้นSEAMLESS P3คละสีXL 
380850202,103003074,0,8851722070510,APPLE กกน โชว์ยางP3คละสีXL 
380850202,103074792,0,2000008024136,BESICO กกน.ดช.DUMP 
380850202,103228105,0,2000008688062,BESICO กกน.ดช.DUMPขาวS 
380850202,103228106,0,2000008688079,BESICO กกน.ดช.DUMPขาวM 
380850202,103228107,0,2000008688086,BESICO กกน.ดช.DUMPขาวL 
380850202,103228108,0,2000008688093,BESICO กกน.ดช.DUMPขาวXL 
380850202,103228109,0,2000008688109,BESICO กกน.ดช.DUMPเทาS 
380850202,103228110,0,2000008688116,BESICO กกน.ดช.DUMPเทาM 
380850202,103228111,0,2000008688123,BESICO กกน.ดช.DUMPเทาL 
380850202,103228112,0,2000008688130,BESICO กกน.ดช.DUMPเทาXL 
380850202,103228113,0,2000008688147,BESICO กกน.ดช.DUMPกรมS 
380850202,103228115,0,2000008688161,BESICO กกน.ดช.DUMPกรมL 
380850202,103228116,0,2000008688178,BESICO กกน.ดช.DUMPกรมXL 
380850202,103228117,0,2000008688185,BESICO กกน.ดช.DUMPฟ้าS 
380850202,103228118,0,2000008688192,BESICO กกน.ดช.DUMPฟ้าM 
380850202,103228119,0,2000008688208,BESICO กกน.ดช.DUMPฟ้าL 
380850202,103228120,0,2000008688215,BESICO กกน.ดช.DUMPฟ้าXL 
380850202,103228121,0,2000008688222,BESICO กกน.ดช.DUMPครีมS 
380850202,103228122,0,2000008688239,BESICO กกน.ดช.DUMPครีมM 
380850202,103228123,0,2000008688246,BESICO กกน.ดช.DUMPครีมL 
380850202,103232291,0,8840950022712,NA กางเกงชั้นในP3 TMขาวS 
380850202,103232292,0,8840950022729,NA กางเกงชั้นในP3 TMขาวM 
380850202,103232293,0,8840950022736,NA กางเกงชั้นในP3 TMขาวL 
380850402,102904779,0,8858659550368,ACTION EYEWEAR หมวกแฟชั่น เด็ก 
410200101,100613815,0,8850128030111,เนสกาแฟเรดคัพ MRC-ARC ดอย 40ก 
410200101,100613816,0,8850124003706,เนสกาแฟเรดคัพ MRC-ARC ขวด 200ก 
410200101,100613817,0,8850128030067,เนสกาแฟเรดคัพ MRC-ARC ดอย 165ก 
410200101,100613830,0,8851753095056,มอคโคน่ากาแฟสำเร็จรูปซีเล็ค190 
410200101,100613831,0,8851753095063,มอคโคน่ากาแฟสำเร็จรูปซีเล็ค165 
410200101,100613832,0,8851753095001,มอคโคน่าซีเล็ค 340 กรัม กล่อง 
410200101,100613834,0,8851753096084,มอคโคน่า เอสเปรสโซ่200ก 
410200101,100613845,0,8852099010215,กาแฟเขาช่องฝาน้ำตาล100Gขวด 
410200101,100613851,0,8852099010819,กาแฟสำเร็จรูปเขาช่องสีน้ำตาล 360G 
410200101,100613852,0,8852099010710,กาแฟเขาช่อง200G ถุงน้ำตาล(M) 
410200101,100626100,0,8852099010611,กาแฟเขาช่องเกล็ดน้ำตาล45G.ซอง(M) 
410200101,100648823,0,8852099010314,กาแฟเขาช่อง200Gขวดน้ำตาล(M) 
410200101,100682191,0,8851753095025,มอคโคน่ากาแฟสำเร็จรูปซีเล็ค40ก 
410200101,100730958,0,8850390031236,บัดดี้ดีนกาแฟเกล็ด165 
410200101,100740825,0,8850124002938,เนสกาแฟเรดคัพ MRC-ARC 2กX48 
410200101,100765802,0,8850124022981,เนสกาแฟเรดคัพ MRC-ARC ดอย 80ก 
410200101,100771041,0,8850124023681,เนสกาแฟเรดคัพ MRC-ARC ขวด 100ก 
410200101,100834719,0,8852099011717,กาแฟเขาช่องสีน้ำตาล100Gถุง(M) 
410200101,100836699,0,8851753095841,มอคโคน่า รอยัลโกลด์ 120ก 
410200101,100836701,0,8851753095827,มอคโคน่ากาแฟสำเร็จรูปES120ก 
410200101,100836706,0,8851753095865,มอคโคน่า รอยัลโกลด์ 50 ก 
410200101,100866782,0,4005500003472,IMP_IPเนสกาแฟโกลด์รุ่นใหม่200G. 
410200101,100917428,0,8850124044280,เนสกาแฟโกลด์ เบลน ดอย 160ก 
410200101,100917437,0,8851753095124,มอคโคน่ากาแฟสำเร็จรูปซีเล็ค70ก 
410200101,101240202,0,4006067089794,IMP_IPโกลด์ชีเล็คชั่นทชิโบ200กรัม 
410200101,101676609,0,7610100022302,IMP_เนสกาแฟโกลดเดอลุกซ 200 กรัม  
410200101,102025050,0,5904277115854,IMP_บอนอโรมาโกลด์200ก. 
410200101,102028371,0,5904277114444,IMP_บอน อโรมา โกลด์ กาแฟ 100ก. 
410200101,102071142,0,4006067889431,IMP_กาแฟทชิโบแฟมิลี่200ก. 
410200101,102154211,0,8851753099061,WBPมอคโคน่า ริชแอนด์สมูท P60 
410200101,102154232,0,8851753098637,WBPมอคโคน่า ทรีโอเอสเปรสโซ P60 
410200101,102330609,0,8850125073364,เนสกาแฟโกลด์ เบลน ดอย 100ก 
410200101,102357201,0,4901111275195,IMP_แม็กซิมกาแฟอโรม่า80ก. 
410200101,102357202,0,4901111275232,IMP_แม็กซิม กาแฟอาราบิก้า80ก. 
410200101,102398309,0,8936069870167,IMP_บอนอโรมา กาแฟเอสเพรสโซ่100 
410200101,102473433,0,5904277112914,IMP_บอนอโรมา โกลซีเล็คเต็ด100ก 
410200101,102484663,0,4046234821000,IMP_ทชิโบโกลด์ซีเลคชั่น75ก. 
410200101,102532856,0,8858952801907,เฟสต้าโกลด์กาแฟฟรีซดราย100กรัม 
410200101,102545279,0,8850125086869,เนสกาแฟโกลด์ เครมา ขวด 200ก 
410200101,102545280,0,8850125086845,เนสกาแฟโกลด์ เครมา ขวด 100ก 
410200101,102545281,0,8850125086999,เนสกาแฟโกลด์ เครมา ดอย 100ก 
410200101,102606470,0,8935024140147,IMP_จี7 กาแฟดำ2G*15ซอง 
410200101,102614273,0,8935024150702,IMP_จี7 เอสเปรสโซ่ 37.5ก 
410200101,102679140,0,8852099024120,เขาช่องกาแฟเกล็ดสีแดง200G 
410200101,102753050,0,8859448901095,IMP_ดาวกาแฟโกลด์ 100ก. 
410200101,102801835,0,8801055709052,IMP_เนสกาแฟโกลด์ดีคาฟ 200ก 
410200101,102811558,0,8859448901057,IMP_กาแฟสำเร็จรูปดาวโกลด์ 30ก. 
410200101,102815879,0,9300605114234,IMP_เนสกาแฟ เอสเพรสโซ่ 250ก 
410200101,102818549,0,9556771007362,IMP_คาเฟ่อาร์ต แบล็กโกลด์ 100ก 
410200101,102832469,0,8711000055380,มอคโคน่า คลาสสิค5 100ก 
410200101,102832470,0,8711000065723,มอคโคน่า คลาสสิกมีเดียม5 200ก 
410200101,102832471,0,8711000055526,มอคโคน่า ดีแคฟ100ก 
410200101,102832472,0,8711000055489,มอคโคค่าคลาสสิค8 200ก 
410200101,102832473,0,8711000255117,มอคโคน่า เอสเปรสโซ่ 200ก 
410200101,102873187,0,4901111275218,IMP_แม็กซิมกาแฟอโรม่าถุง120ก. 
410200101,102875042,0,8850124000729,เนสกาแฟโกลด์ เครมา ดอย 180ก 
410200101,102889892,0,4901201103797,ยูซีซี เดอะเบลน114 70ก 
410200101,102889893,0,4901201103803,ยูซีซี เดอะเบลน 117 70ก 
410200101,102889894,0,4902201424042,IMP_เนสกาแฟโกลด์เบลน 80ก. 
410200101,102889895,0,4902201424516,IMP_เนสกาแฟโกลด์ริช 80ก. 
410200101,102902357,0,8850250012795,เบลนดี้สติ๊กฮาฟแคลแพ็ค8 
410200101,102902359,0,8711000055427,มอคโคน่า คลาสสิคขนาด100ก 
410200101,102902360,0,8711000254769,มอคโคน่าเอสเปรสโซ่100ก 
410200101,102902361,0,8851753095384,มอคโคน่าโกลด์เครมมาถุง100ก 
410200101,102902362,0,8851753095353,มอคโคน่า โกลด์ เครมมาสมูท100ก 
410200101,102902363,0,8851753095377,มอคโคน่า โกลด์เครมมาสมูท 200ก 
410200101,102902520,0,8850011060645,เนสกาแฟเรดคัพ แบล็คโรส์ต 100ก 
410200101,102936796,0,8850011060713,WBPเนสกาแฟเรดคัพสติ๊ก 2ก. P108 
410200101,102944353,0,8858663181855,IMP_ลิโก้เอสเพรสโซ่โกลด์200ก 
410200101,102947779,0,8852099046122,เขาช่องคาเฟ่ชนิดเกล็ด 360ก 
410200101,102947780,0,8888240055392,ซุปเปอร์ คลาสสิค 80ก ถุง 
410200101,102947781,0,8888240055408,ซุปเปอร์ คลาสสิค 180ก ถุง 
410200101,102947782,0,8888240055439,ซุปเปอร์ คลาสสิค 360ก กล่อง 
410200101,102972419,0,8858952802300,เฟสต้าโกลด์ฟรีซดราย100กรัม 
410200101,102974745,0,9555366304886,IMP_UCC กาแฟ 114 10สติ๊ก 
410200101,103005149,0,8852099046825,เขาช่องเอสโรสต์100ก 
410200101,103005150,0,8852099027510,เขาช่องเกล็ดแดง45ก 
410200101,103005151,0,8852099023925,เขาช่องเกล็ดแดง100ก 
410200101,103005152,0,8852099011410,เขาช่องเกล็ด2ก50ซอง 
410200101,103005153,0,8852099011519,เขาช่องเกล็ด2ก100ซอง 
410200101,103026763,0,8850124081186,เนสกาแฟเรดคัพเอสเปรสโซดอย150ก 
410200101,103026764,0,8850124081988,เนสกาแฟเรดคัพแบล็คโรส์ตดอย150ก 
410200101,103026765,0,8850124079404,เนสกาแฟ เรดคัพ MRC-ARC 360ก 
410200101,103026766,0,8850124079718,เนสกาแฟเรดคัพ เอสเปรสโซ 320ก 
410200101,103026767,0,8850124080271,เนสกาแฟเรดคัพ แบล็คโรส์ต 320ก 
410200101,103026821,0,9555366305609,ยูซีซี สุมิยากิ 10 สติ๊ก 20ก. 
410200101,103029722,0,8850390044878,บัดดี้ดีนอาราบิก้า 100 กรัม 
410200101,103029723,0,8850390045172,บัดดี้ดีนโกลด์ฟรีซดราย 100ก 
410200101,103042443,0,8855263005062,ดอยตุง กาแฟแคปซูลคั่วกลาง 54ก. 
410200101,103042444,0,8855263005086,ดอยตุง กาแฟแคปซูลคั่วเข้ม 54ก. 
410200101,103047148,0,8851753090426,มอคโคน่า เอสเปรสโซ 300ก 
410200101,103054395,0,8851753090341,ซุปเปอร์ ริช เอสเพรสโซ 100ก 
410200101,103060859,0,8936069871553,บอนอโรมาโรสมาสเตอโคลัมเบีย100ก 
410200101,103093183,0,8858663180070,ดิ วัน กาแฟซูพรีโม่ 200ก. 
410200101,103093323,0,4901201103988,ยูซีซีโชกุนินบิทเทอร์เฟเวอ66ก 
410200101,103093324,0,4901201103964,ยูซีซี โชกุนิน ริช เฟเวอร์66ก 
410200101,103117971,0,8850390045486,บัดดี้ดีนโกลด์บราซิล100 กรัม 
410200101,103203537,0,8851753090037,มอคโคน่ารอยัลโกลด์ดาร์ค120กรัม 
410200101,103236739,0,8852612100812,รอแยล คอฟฟี่-โกลด์ เครมมา 100ก 
410200101,103250205,0,8850390048074,บัดดีดี้นโกลด์เอธิโอเปีย 100ก. 
410200101,103250208,0,8852099024229,เขาช่องกาแฟชนิดเกล็ดคาราเมล360 
410200101,103254306,0,8936069871539,บอนอโรมาโรสมาสเตอร์บราซิล100ก. 
410200101,103261957,0,8445290044785,เนสกาแฟโรสเตอรี่ไลท์โรส 95กรัม 
410200101,103261958,0,8445290044761,เนสกาแฟโรสเตอรี่ดาร์กโรส95กรัม 
410200102,100746216,0,8852927000036,คอฟฟีบีนกาแฟคั่วบดสยามเบลน200ก 
410200102,100746220,0,8852927000333,คอฟฟี่บีนกาแฟคั่วบดอราบิกา200ก 
410200102,100746223,0,8852927000210,คอฟฟี่บีนกาแฟคั่วบดES200ก 
410200102,100995174,0,8852927000395,คอฟฟีบีนกาแฟคั่วบดอเมริกัน200ก 
410200102,101676626,0,8855263000951,ดอยตุง กาแฟคั่วเอสเพรโซโรส200ก 
410200102,101676627,0,8855263000944,ดอยตุงกาแฟคั่วอาราคาสิคโรส200ก 
410200102,101676628,0,8850287001311,บอนกาแฟ กราวด์คอฟฟี่มอคค่า250g 
410200102,101676630,0,8850287001335,บอนกาแฟ กราวด์คอฟฟี่ออลเด250g. 
410200102,101676631,0,8850287001182,บอนกาแฟ คลาสสิก้า กาแฟเม็ด250ก 
410200102,101676632,0,8850287001328,บอนกาแฟ คอฟฟี่เอสเพรสโซ่250g. 
410200102,101676633,0,8850287001380,บอนกาแฟ กราวด์คอฟฟี่มอนิ่ง250g 
410200102,101676634,0,8850287001229,บอนกาแฟ คาเฟ่ครีมากาแฟเม็ด250ก 
410200102,101681475,0,8855422000068,โซลิโต้กาแฟคั่วบดโรสซีเลค200ก 
410200102,102046255,0,8855263001668,ดอยตุงกาแฟคั่วบดมีเดียมโรส60ก 
410200102,102046264,0,8855263001675,ดอยตุงกาแฟคัวบดถุงกรองดาโรส60ก 
410200102,102230437,0,8934804031057,เนสกาแฟเอสเพรสโซอินเทนโซ96ก 
410200102,102230438,0,8934804035130,เนสกาแฟ ดอลเช่ ลุงโก้ 104ก 
410200102,102238114,0,8852927250028,คอฟฟี่บีนกาแฟคั่วเมล็ดES250ก 
410200102,102238115,0,8852927250035,คอฟฟี่บีนกาแฟคั่วอราบิก้า250ก 
410200102,102265069,0,8852927008032,คอฟฟี่บีนกาแฟดริปอราบิก้า8ก10ซ 
410200102,102265070,0,8852927008025,คอฟฟี่บีนกาแฟดริปES 8ก10ซ 
410200102,102556900,0,8934804035178,เนสกาแฟ ดอลเช่ อินเทนโซ่126.4ก 
410200102,102624018,0,8934804031026,เนสกาแฟ ดอลเช่ อเมริกาโน่ 128ก 
410200102,102753271,0,7613036943437,สตาร์บัคส์ ดอลเช่ คาปูชิโน120ก 
410200102,102753272,0,7613036941150,สตาร์บัคส์ เฮ้าส์เบลนด์ 102ก 
410200102,102753273,0,7613036940450,สตาร์บัคส์ ดอลเช่ เอสเพรสโซ66ก 
410200102,102832467,0,7613036943505,สตาร์บัคส์ คาราเมลมัค 127.8ก 
410200102,102879137,0,8859449800168,ยูซีซีกาแฟดริปเอสเพรสโซ่45ก 
410200102,102879138,0,8859449800175,ยูซีซีกาแฟดริปเฮาส์เบลนด์ 45ก 
410200102,102879140,0,8859449800106,ยูซีซีคั่วบดโรสต์เอสเพรส230ก 
410200102,102879141,0,8859449800113,ยูซีซีคั่วบดโรสต์เฮาส์เบลน230ก 
410200102,102879143,0,8934804041520,เนสกาแฟ ดอลเช่ โอเลท์ 160ก 
410200102,102879146,0,8852099050020,เขาช่องคั่วบดเอสเปรสโซ่200ก 
410200102,102879147,0,8852099050129,เขาช่องคั่วบดเบลน200ก 
410200102,102944826,0,8934804043005,สตาร์บัคส์ คาเฟ่ลาเต้ 121.2ก 
410200102,102947776,0,7613287592903,สตาร์บัคส์ ไอซ์อเมริกาโน่ 66ก 
410200102,102954033,0,8855422000747,โซลิโต้ดริพอราบิกาคัวกลาง10ก8ซ 
410200102,102954034,0,8855422002451,โซลิโต้ออแกนิคคั่วเข้ม200ก 
410200102,102962250,0,8859749500195,กาแฟวาวี เอสเพรสโซ่ 250ก. 
410200102,102962251,0,8859749500201,กาแฟวาวี อินทนนท์ 250ก. 
410200102,102991700,0,3046401900881,IMP_UCC แคปซูลเอสเพรสโซ่ 50ก 
410200102,102991702,0,3046401900898,IMP_UCC แคปซู ลุงโก 50ก 
410200102,102991703,0,3046401900867,IMP_UCC แคปซูล ริสเทรตโต้ 50ก 
410200102,103005148,0,5000243800394,สตาร์บัคส์ ดอลเช่ ไพก์เพลส 78ก 
410200102,103026822,0,8852999821287,ยูซีซีดริป อิตาเลียน45ก. 
410200102,103026823,0,8852999821256,ยูซีซีโรสต์กาแฟคั่วเมล็ด230ก 
410200102,103026824,0,8852999821263,ยูซีซีกาแฟคั่วบดโรสต์230ก 
410200102,103029725,0,8859449800182,ยูซีซีกาแฟดริปอาราบิก้า45กรัม 
410200102,103042445,0,8855263000982,ดอยตุง เมล็ดกาแฟเอสเปรสโซ200ก. 
410200102,103042446,0,8855263000975,ดอยตุง เมล็ดกาแฟคลาสสิค200ก. 
410200102,103055296,0,8858724200105,คาเฟโต้อาราบิก้าซูพรีโม่50กรัม 
410200102,103055297,0,8858724200112,คาเฟโต้ อินเทนโซ่ฟอร์เต้50กรัม 
410200102,103055298,0,8858724200129,คาเฟโต้ ลุงโก้อเมริกาโน่50กรัม 
410200102,103055299,0,8858724200136,คาเฟโต้เอสเพรสโซ่คลาสสิโก้50ก. 
410200102,103093321,0,7613036941266,สตาร์บัคส์ ดอลเช่ ลาเต้มัค129ก 
410200102,103093322,0,8934804042909,สตาร์บัคส์ มัทฉะลาเต้ 148.2ก 
410200102,103209698,0,8859449800052,ยูซีซีกาแฟคั่วชนิดเมล็ด230ก. 
410200102,103213418,0,8855263009909,ดอยตุงกาแฟแคปซูลคั่วกลาง7.5ก12 
410200102,103213419,0,8855263009916,ดอยตุงกาแฟแคปซูลคั่วเข้ม7.5ก12 
410200102,103213420,0,8855263009923,ดอยตุงแคปซูลคัวเข้มพิเศษ7.5ก12 
410200102,103213421,0,8852999822109,ยูซีซีเฮ้าส์เบลนแคปซูล5.2ก.X10 
410200102,103213422,0,8852999822116,ยูซีซีเอสเพรสโซแคปซูล5.2ก.X10 
410200102,103213423,0,8852999822093,ยูซีซีอาราบิก้าแคปซูล5.2กX10 
410200102,103213424,0,8852999822123,ยูซีซีอิตาเลียนแคปซูล5.2กX10 
410200102,103213425,0,8934804045740,สตาร์บัคส์ คลัมเบียเบลนด์200ก. 
410200102,103213426,0,8934804045542,สตาร์บัคส์ เอสเพรสโซ่ 200กรัม 
410200102,103213427,0,8934804045603,สตาร์บัคส์เฮาส์ เบลนด์ 200กรัม 
410200102,103213428,0,8934804045467,สตาร์บัคส์ออริจินโคลัมเบีย200ก 
410200102,103213429,0,8859485300929,เซกาเฟรโดเอสเพรสโซแคปซูล55กP10 
410200102,103213430,0,8859485300912,เซกาเฟรโดอินเทนโซแคปซูล 55กP10 
410200102,103213431,0,8859485300905,เซกาเฟรโดลุงโก้แคปซูล 55ก.P10 
410200102,103236742,0,8859485300936,บอนกาแฟเอสเย็นกาแฟชนิดเม็ด250ก 
410200102,103250210,0,8445291179714,เนสกาแฟดอลเช่คิทแคท16แคป 256ก. 
410200103,100613827,0,8888240000040,ซูเปอร์ 3IN1 ออริจินัล 17ก*25ซ 
410200103,100705404,0,8850127004410,เนสกาแฟ3อิน1 เอสเปรสโซ15.1กX27 
410200103,100712564,0,8888240051172,ซุปเปอร์ 3IN1 20ก*10ซ 
410200103,100730959,0,8850390031328,บัดดี้ดีน3IN1คลาสสิก16ก30ซ 
410200103,100765274,0,8851753098835,มอคโคน่าทรีโอคลาสสิค15.8ก*27ซ 
410200103,100827335,0,8850127004397,เนสกาแฟ3อิน1 ริชอโรมา 16กX27 
410200103,100827364,0,8851753098798,มอคโคน่าทรีโอเอส15.8ก*27 
410200103,100870480,0,8850390042027,บัดดี้ดีน3IN1เอ็กตร้าโรส16ก28ซ 
410200103,100932912,0,8888240008046,กาแฟซูเปอร์3IN1โสม20ก*20ซ 
410200103,100932913,0,8888240000354,ซุปเปอร์ โลว์ซูการ์ 15ก*25ซ 
410200103,100932915,0,8888240051882,WBPซุปเปอร์ กาแฟออริจินัล P50 
410200103,100992158,0,8851753098125,มอคโคน่า ทรีโอ โกลด์ 15.8ก*7ซ 
410200103,100992198,0,8851753098118,มอคโคน่าทรีโอ โกลด์15.8ก*20ซ 
410200103,101021203,0,8888240052025,ซุปเปอร์ เอสเพรสโซ 17ก*25ซ 
410200103,101108302,0,8850390042096,บัดดี้ดีน3IN1เอสเปรสโซ่ 16ก30ซ 
410200103,101108342,0,8850390042034,บัดดีดีน3IN1เอ็กตร้าเทอโบ16ก28 
410200103,101359243,0,8851753098613,WBPมอคโคนา ทรีโอเอสเปรสโซ P100 
410200103,101961136,0,9556771000325,IMP_เอ็กชองชาผสมกาแฟ4IN1 456 
410200103,101983905,0,8850127005158,เนสกาแฟ3อิน1 ริชอโรมา16กX9 
410200103,101983908,0,8850127005196,เนสกาแฟ3อิน1 เอสเปรสโซ 15.1กX9 
410200103,102004900,0,8850250007432,เบอร์ดี้3IN1โรบัสต้า แพ็ค8 
410200103,102004906,0,8850250007425,เบอร์ดี้3IN1โรบัสต้า แพ็ค27 
410200103,102004908,0,8850250007463,เบอร์ดี้3IN1ครีมมีลาเต้ แพ็ค27 
410200103,102004910,0,8850250007449,เบอร์ดี้3IN1เอสเปรสโซ แพ็ค27 
410200103,102087480,0,8851753099054,มอคโคน่าทรีโอริช&สมูท15.8ก*27ซ 
410200103,102115086,0,8850127059090,เนสกาแฟ3อิน1 ริชอโรมา 16กX40 
410200103,102115087,0,8850127059113,เนสกาแฟ3อิน1 เอสเปรสโซ15.1กX40 
410200103,102144606,0,8851753098996,มอคโคน่าทรีโอริช&สมูท15.8ก*40ซ 
410200103,102144607,0,8851753098675,มอคโคน่า ทรีโอ เอส 15.8ก*40ซ 
410200103,102154176,0,8851753099078,WBPมอคโคน่า ริชแอนด์สมูท P100 
410200103,102154242,0,8851753099009,มอคโคน่า ทรีโอริชแอนด์สมูท 760 กรัม 
410200103,102156779,0,8850390042409,บัดดี้ดีน3IN1เอ็กตร้าริช16ก25ซ 
410200103,102174719,0,8935024153543,IMP_จี7 กาแฟ3อิน1 352ก. 
410200103,102229787,0,8888240052681,WBPซุปเปอร์กาแฟ เอสเปรสโซ่ P50 
410200103,102289685,0,8851753098514,มอคโคน่า ทรีโอ คาปูชิโน17ก*12ซ 
410200103,102304362,0,8888240052001,WBPซุปเปอร์กาแฟ รสดั้งเดิม P80 
410200103,102380650,0,8851753099771,มอคโคน่าทรีโอ โกลด์15.8ก*30ซ 
410200103,102409024,0,8850390042942,บัดดี้ดีน3IN1บาริสต้า15ก25ซ 
410200103,102419311,0,8850250009122,เบอร์ดี้3IN1โรบัสต้า แพ็ค40 
